Date,Hr_End,DA_Demand,RT_Demand,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,Dry_Bulb,Dew_Point,System_Load,Reg_Service_Price,Reg_Capacity_Price,Min_5min_RSP,Max_5min_RSP,Min_5min_RCP,Max_5min_RCP
26/02/2022,8,14578.5,14616.136,186.36,185.94,0,0.42,151.24,150.34,0,0.9,11,6,14840,0.05,20.915,0.05,0.05,9.69,77.04
26/02/2022,9,14797.4,15083.02,189.83,189.79,0,0.04,212.47,211.38,0,1.09,14,5,15301,0.841666667,273.74,0.05,1,9.69,326.55
26/02/2022,10,14493.2,15171.206,153.93,154.11,0,-0.18,198.05,197.16,0,0.89,17,6,15401,1,64.73666667,1,1,62.72,74.82
26/02/2022,11,14094.4,15031.264,157.1,157.39,0,-0.29,201.86,201.09,0,0.77,20,7,15254,1,143.7991667,1,1,62.72,151.17
26/02/2022,12,13803,14702.844,145.11,145.41,0,-0.3,150.54,150,0,0.54,22,8,14915,0.166666667,60.58666667,0,1,42.47,151.17
26/02/2022,13,13486.5,14292.229,136.13,136.16,0,-0.03,145.19,144.62,0,0.57,25,9,14506,0,46.60333333,0,0,42.47,47.43
26/02/2022,14,13337.6,13877.486,126.12,126.04,0,0.08,131.1,130.49,0,0.61,28,9,14089,0,29.29833333,0,0,27.65,47.43
26/02/2022,15,13356.2,13659.782,126.1,125.89,0,0.21,128.65,128.01,0,0.64,29,10,13871,0.041666667,10.79583333,0,0.05,7.47,27.65
26/02/2022,16,13712,13809.051,137.11,137,0,0.11,135.13,134.47,0,0.66,30,9,14013,0.05,10.89833333,0.05,0.05,7.47,11.21
26/02/2022,17,14426.4,14349.161,149.78,149.54,0,0.24,138.98,138.23,0,0.75,30,10,14571,0.008333333,8.541666667,0,0.05,7.78,13.49
26/02/2022,18,15442,15321.402,197.06,196.57,0,0.49,146.63,145.6,0,1.03,30,10,15574,0.041666667,8.014166667,0,0.05,7.78,8.39
26/02/2022,19,16118.2,15843.282,247.26,248.14,-2.05,1.17,143.71,142.66,0,1.05,28,11,16096,0.008333333,29.4275,0,0.05,8,31.42
26/02/2022,20,15430.2,15524.297,200.95,200.19,0.01,0.75,138.87,137.73,0,1.14,27,11,15773,0,14.095,0,0,10.63,31.42
26/02/2022,21,15159.7,15068.767,163.48,162.76,0,0.72,128.63,127.34,0.12,1.17,27,11,15308,0,8.2375,0,0,7.44,10.63
26/02/2022,22,14508,14498.027,155.05,154.45,0,0.6,110.68,109.51,0.08,1.09,26,12,14746,0.045833333,11.02416667,0,0.05,7.44,11.35
26/02/2022,23,13954.6,13843.648,150.7,150.41,0,0.29,96.11,95.2,0.02,0.89,25,11,14079,0.05,20.56666667,0.05,0.05,11.35,22.41
26/02/2022,24,12849.8,13154.309,153.61,153.05,0,0.56,91.67,90.93,0,0.74,24,11,13375,0.05,109.2183333,0.05,0.05,22.41,126.58
27/02/2022,1,12398.9,12649.277,119.22,118.95,0,0.27,89.67,89,0,0.67,22,11,12850,0.008333333,110.08,0,0.05,106.78,126.58
27/02/2022,2,12381.9,12347.38,116.54,116.15,0,0.39,88.66,88.04,0,0.62,22,11,12545,0,77.605,0,0,71.77,106.78
27/02/2022,3,12344.9,12212.734,114.59,114.2,0,0.39,86.32,85.74,0,0.58,20,10,12408,0.045833333,12.46166667,0,0.05,7.07,71.77
27/02/2022,4,12290.3,12192.808,108.15,107.79,0,0.36,83.45,82.88,0,0.57,20,10,12392,0.05,7.37,0.05,0.05,7.07,7.47
27/02/2022,5,12348.6,12307.268,115.15,114.77,0,0.38,78.73,78.15,0,0.58,20,10,12503,0.05,8.8175,0.05,0.05,7.47,8.94
27/02/2022,6,12391.2,12608.159,119.29,119.02,0,0.27,10.95,10.86,0.01,0.08,20,11,12811,0.008333333,1.49,0,0.05,0,8.94
27/02/2022,7,12995.8,13052.417,143.17,142.87,0,0.3,74.77,74.18,0.05,0.54,21,11,13266,0.041666667,11.75,0,0.05,0,14.1
27/02/2022,8,13470.6,13396.959,137.06,136.93,0,0.13,85.99,85.38,0.01,0.6,20,11,13616,0.05,33.85083333,0.05,0.05,33.51,37.6
27/02/2022,9,13725.6,13586.868,150.04,150.01,0.01,0.02,84.33,83.79,0,0.54,23,12,13799,0.05,31.8,0.05,0.05,30.99,33.51
27/02/2022,10,13398,13614.564,131.29,131.45,0.02,-0.18,81.32,80.88,0,0.44,28,13,13825,0.05,48.285,0.05,0.05,31.71,51.6
27/02/2022,11,13009,13576.373,128.19,128.42,0.02,-0.25,94.01,93.58,0,0.43,30,14,13786,0.05,31.85333333,0.05,0.05,27.6,33.98
27/02/2022,12,12753.5,13441.645,120.33,120.23,0.23,-0.13,71.06,70.77,0,0.29,33,14,13645,0.05,54.42166667,0.05,0.05,33.98,58.51
27/02/2022,13,12740.7,13290.391,117,116.71,0.23,0.06,85,84.64,0,0.36,35,15,13479,0.05,49.28833333,0.05,0.05,48.45,58.51
27/02/2022,14,12854.3,13109.91,119.07,118.64,0.2,0.23,10.63,10.58,0,0.05,37,15,13298,0.008333333,116.9975,0,0.05,48.45,355.52
27/02/2022,15,12711.4,13111.254,116.94,116.67,0.02,0.25,66.04,65.74,0,0.3,39,15,13301,0.041666667,16.67333333,0,0.05,0,105.28
27/02/2022,16,13197.8,13470.006,128.99,128.58,0.21,0.2,82.06,81.65,0,0.41,40,15,13679,0.05,19.38916667,0.05,0.05,9.48,20.29
27/02/2022,17,13992.1,14200.6,145.09,144.5,0.3,0.29,94.75,94.16,0.02,0.57,40,15,14449,0.05,8.545,0.05,0.05,6.55,20.29
27/02/2022,18,14941.3,15260.085,195.92,194.8,0.41,0.71,141.01,139.9,0.11,1,38,16,15545,0.05,12.43666667,0.05,0.05,7.57,13.41
27/02/2022,19,15653.2,15792.631,229.69,228.13,0.52,1.04,132.57,131.52,0.11,0.94,37,16,16081,0.216666667,7.663333333,0.05,0.25,7.03,13.41
27/02/2022,20,14949.6,15462.483,168.48,167.52,0.33,0.63,149.95,148.66,0.11,1.18,35,15,15754,0.4625,31.17416667,0.01,1,7.03,77.38
27/02/2022,21,14393.1,14951.042,147.13,146.45,0.32,0.36,157.11,155.82,0.04,1.25,33,18,15205,0.001666667,21.2175,0,0.01,9.98,40.13
27/02/2022,22,13576.6,14254.443,139.02,138.18,0.29,0.55,133.91,132.7,0.15,1.06,31,15,14505,0.008333333,11.35833333,0,0.01,9.54,20.45
27/02/2022,23,12758.5,13429.074,121.13,120.39,0.24,0.5,103.58,102.56,0.17,0.85,29,12,13664,0.043333333,28.94833333,0.01,0.05,9.54,32.83
27/02/2022,24,12396.2,12706.323,107.42,106.58,0.21,0.63,93.04,92.11,0.13,0.8,26,9,12940,0.05,36.8175,0.05,0.05,32.83,37.18
28/02/2022,1,12181.7,12274.379,99.34,98.73,0.2,0.41,84.16,83.29,0.11,0.76,25,8,12486,0.05,13.46333333,0.05,0.05,8.72,37.18
28/02/2022,2,12086.3,12071.964,101.14,100.48,0.2,0.46,76.04,75.38,0.02,0.64,23,8,12270,0.05,8.1425,0.05,0.05,7.95,8.72
28/02/2022,3,12050.5,12024.751,98.34,97.7,0.19,0.45,11.92,11.81,0.01,0.1,22,8,12225,0.05,9.433333333,0.05,0.05,7.95,9.73
28/02/2022,4,12198.7,12186.743,98.89,98.27,0.17,0.45,-2.17,-2.15,0,-0.02,22,5,12379,0.008333333,8.526666667,0,0.05,0,92.59
28/02/2022,5,12586.5,12660.887,112,111.46,0.02,0.52,67.08,66.53,0,0.55,21,5,12856,0.0375,5.145,0,0.05,0,6.86
28/02/2022,6,13462.9,13672.17,140.06,139.5,0.06,0.5,46.37,46.03,0,0.34,19,4,13868,0.008333333,8.020833333,0,0.05,0,89.39
28/02/2022,7,15379.9,15184.472,181.01,179.54,0.06,1.41,85.51,84.79,0,0.72,18,3,15411,0.041666667,44.49166667,0,0.05,0,53.39
28/02/2022,8,16216,15880.92,187.34,186.17,0.1,1.07,87.39,86.63,0,0.76,17,0,16113,0.095833333,174.2683333,0.05,0.1,72.39,183.53
28/02/2022,9,16020.5,15750.43,185.87,184.86,0.01,1,67.49,66.97,0.01,0.51,17,0,15970,0.054166667,35.27666667,0.05,0.1,33.99,49.43
28/02/2022,10,15446.5,15396.388,151.33,150.53,0,0.8,6.33,6.28,0,0.05,18,0,15602,0.05,78.0725,0.05,0.05,33.99,82.08
28/02/2022,11,14885.2,15126.067,167.5,166.89,0,0.61,86.26,85.94,0,0.32,20,-1,15317,0.0125,98.5975,0,0.05,63.58,110.27
28/02/2022,12,14445.3,14879.116,151.08,150.58,0,0.5,71.35,71.13,0,0.22,22,-1,15071,0.045833333,20.11583333,0,0.05,11.92,110.27
28/02/2022,13,13817.1,14633.428,139,138.43,0,0.57,31.26,31.17,0,0.09,23,-1,14815,0.05,9.2525,0.05,0.05,9.01,11.92
28/02/2022,14,13843.2,14477.915,137.43,136.9,0,0.53,-40.62,-40.57,0,-0.05,25,-2,14661,0.008333333,51.435,0,0.05,9.01,59.92
28/02/2022,15,13800.6,14453.515,137.14,136.52,0,0.62,97.08,96.88,0,0.2,26,-1,14634,0.045833333,12.40916667,0,0.05,8.09,59.92
28/02/2022,16,14490.4,14832.317,141.81,141.08,0,0.73,124.02,123.62,0,0.4,28,-3,15025,0.233333333,7.0175,0.05,0.25,6.92,8.09
28/02/2022,17,15682.4,15631.306,161.82,160.81,0,1.01,113.81,113.13,0,0.68,27,-5,15859,0.1,9.094166667,0.05,0.25,6.92,17.17
28/02/2022,18,17423.5,16849.342,203.84,202.87,0,0.97,132.74,131.82,0,0.92,26,-5,17105,0.004166667,2.730833333,0,0.05,2.19,8.68
28/02/2022,19,17653.7,17400.963,255.21,254.05,0,1.16,162.63,161.52,0,1.11,24,-5,17648,0.208333333,36.09833333,0,0.25,2.19,56.59
28/02/2022,20,17288.1,17024.455,208.16,207.34,0,0.82,126.62,125.72,0,0.9,23,-5,17280,0.25,25.9175,0.25,0.25,24.87,37.44
28/02/2022,21,16927.9,16450.753,187.39,186.29,0,1.1,143.07,142,0,1.07,21,-5,16692,0.25,27.77,0.25,0.25,24.87,28.35
28/02/2022,22,15971.9,15618.107,165.66,164.73,0,0.93,143.85,142.87,0,0.98,20,-4,15842,0.083333333,39.75,0.05,0.25,28.35,42.03
28/02/2022,23,14655.9,14618.259,153.04,152.39,0,0.65,108.62,107.84,0,0.78,19,-3,14828,0.05,14.98833333,0.05,0.05,12.53,42.03
28/02/2022,24,13436.7,13807.587,157.49,157.04,0,0.45,75.11,74.63,0,0.48,18,-3,14010,0.05,21.07583333,0.05,0.05,9.96,138.21
01/03/2022,1,12900.7,13309.269,115.52,115.38,0,0.14,64.63,64.31,0,0.32,18,-4,13512,0.008333333,1.66,0,0.05,0,9.96
01/03/2022,2,12826.9,13042.187,109.44,109.35,0,0.09,77.7,77.43,0,0.27,16,-1,13246,0,0,0,0,0,0
01/03/2022,3,12709.4,12935.53,108.44,108.42,0,0.02,77.18,76.96,0,0.22,16,0,13143,0,0,0,0,0,0
01/03/2022,4,13083.7,12999.193,123.77,123.82,0,-0.05,76.69,76.52,0,0.17,17,1,13216,0.041666667,8.591666667,0,0.05,0,10.31
01/03/2022,5,13164.3,13359.507,126.32,126.39,0,-0.07,77.87,77.71,0,0.16,14,2,13581,0.05,7.584166667,0.05,0.05,6.8,10.31
01/03/2022,6,14289.5,14262.953,181.86,182.21,0,-0.35,77.25,77.13,0,0.12,16,1,14490,0.233333333,13.01333333,0.05,0.25,7.65,40.89
01/03/2022,7,16027.7,15651.32,194.69,196.51,-1.99,0.17,117.79,117.72,0,0.07,16,2,15926,0.083333333,48.40833333,0.05,0.25,41.6,49.77
01/03/2022,8,16232.8,16279.862,227.06,232.47,-6.07,0.66,184.5,184.48,0,0.02,16,4,16523,0.633333333,284.8616667,0.05,0.75,49.77,331.88
01/03/2022,9,15721.1,16167.894,174.84,177.68,-3.01,0.17,119.71,119.35,0.03,0.33,21,5,16417,0.195,80.46,0.01,0.75,43.89,190.17
01/03/2022,10,15103.4,16032.075,166.43,166.06,0,0.37,95.34,94.88,0.07,0.39,23,7,16268,0.01,29.18166667,0.01,0.01,26.24,43.89
01/03/2022,11,15143.1,16044.268,93.74,93.47,0,0.27,127.57,126.62,0.13,0.82,27,9,16283,0.565,94.82,0.01,0.75,26.24,117.68
01/03/2022,12,15171.3,15975.455,89.05,88.73,0,0.32,98.58,97.8,0.07,0.71,29,12,16226,0.75,51.14,0.75,0.75,28.96,117.68
01/03/2022,13,15176.5,15793.873,85.53,85.12,0,0.41,71.55,70.98,0,0.57,32,14,16046,0.133333333,13.90333333,0.01,0.75,11.78,28.96
01/03/2022,14,15194.3,15618.833,82.24,81.82,0,0.42,64.25,63.74,0.02,0.49,34,18,15874,0.01,8.681666667,0.01,0.01,8.4,11.78
01/03/2022,15,15185.4,15462.313,80.76,80.33,0,0.43,60.95,60.48,0,0.47,35,20,15713,0.043333333,8.764166667,0.01,0.05,8.07,8.87
01/03/2022,16,15368.8,15608.001,90.26,89.79,0,0.47,65.82,65.3,0,0.52,36,22,15857,0.016666667,8.078333333,0.01,0.05,7.92,8.87
01/03/2022,17,15848.1,15976.77,86.27,85.93,0,0.34,78.33,77.76,0.01,0.56,37,24,16223,0.043333333,8.698333333,0.01,0.05,7.56,8.89
01/03/2022,18,16462,16549.478,102.17,102.01,0,0.16,97.59,96.89,0,0.7,37,27,16809,0.016666667,8.519166667,0.01,0.05,8.36,9.74
01/03/2022,19,16680.8,16676.795,124.75,124.53,0,0.22,108.61,107.91,0,0.7,36,29,16932,0.626666667,51.84416667,0.01,0.75,8.36,72.77
01/03/2022,20,15650.7,16228.664,78.19,78.03,0,0.16,100.08,99.28,0,0.8,37,31,16505,0.75,39.83416667,0.75,0.75,18.91,54.1
01/03/2022,21,14818.1,15546.981,82.51,82.38,0,0.13,73.51,72.91,0,0.6,37,33,15853,0.071666667,16.40083333,0.01,0.75,14.21,40.5
01/03/2022,22,13776.3,14581.217,74.44,74.33,0,0.11,68.6,67.97,0,0.63,37,34,14890,0.01,10.88333333,0.01,0.01,7.43,14.4
01/03/2022,23,12651.1,13496.828,68.82,68.79,0,0.03,73.66,73.03,0,0.63,37,34,13770,0.046666667,11.49083333,0.01,0.05,7.43,11.86
01/03/2022,24,11674.8,12518.244,74.74,74.73,0,0.01,77.54,77,0,0.54,37,35,12771,0.65,80.96833333,0.05,0.75,11.86,87.96
02/03/2022,1,11412.9,11869.532,70.09,69.86,0,0.23,103.98,103.29,0,0.69,37,35,12107,0.083333333,10.58666667,0,0.75,0,87.18
02/03/2022,2,11261.7,11483.11,63.33,63.02,0,0.31,123.3,122.27,0,1.03,37,34,11705,0,0,0,0,0,0
02/03/2022,3,11271.1,11325.185,63.45,63.12,0,0.33,100.9,99.98,0,0.92,36,34,11536,0,0,0,0,0,0
02/03/2022,4,11055.7,11345.531,53.24,52.96,0,0.28,112.31,111.25,0,1.06,36,33,11553,0,0,0,0,0,0
02/03/2022,5,11199.4,11697.806,58.5,58.15,0,0.35,66.44,65.79,0,0.65,36,32,11918,0,0,0,0,0,0
02/03/2022,6,11709.8,12629.264,54.68,54.42,0,0.26,72.44,71.72,0,0.72,34,29,12853,0.229166667,16.59166667,0,0.25,0,18.1
02/03/2022,7,13755.3,14032.566,79.5,79.04,0,0.46,75.22,74.49,0,0.73,34,27,14278,0.25,18.11833333,0.25,0.25,18.1,18.12
02/03/2022,8,14314.8,14612.151,85,84.58,0,0.42,74.91,74.32,0,0.59,34,25,14849,0.25,20.98916667,0.25,0.25,18.12,21.25
02/03/2022,9,14116.7,14394.532,65.2,65.12,0,0.08,60.78,60.44,0,0.34,36,24,14616,0.05,14.46666667,0.01,0.25,13.11,21.25
02/03/2022,10,13481.2,14024.199,54.01,53.98,0,0.03,46.49,46.33,0,0.16,36,22,14241,0.043333333,11.66,0.01,0.05,11.37,13.11
02/03/2022,11,13382,13742.524,45.51,45.53,0,-0.02,40.06,39.92,0,0.14,37,21,13949,0.05,9.408333333,0.05,0.05,6.18,17.12
02/03/2022,12,13064.5,13399.432,43.38,43.41,0,-0.03,39.84,39.72,0,0.12,38,20,13605,0.05,6.87,0.05,0.05,6.86,6.92
02/03/2022,13,13135.3,13068.402,43.66,43.2,0.46,0,30.1,30.06,0,0.04,39,19,13253,0.05,9.041666667,0.05,0.05,6.86,9.24
02/03/2022,14,13109.3,12884.314,41.67,41.31,0.34,0.02,19.69,19.66,0,0.03,39,20,13062,0.008333333,10.17083333,0,0.05,0,112.81
02/03/2022,15,13240.4,12910.173,41.12,40.75,0.3,0.07,34.21,34.11,0,0.1,40,20,13102,0,9.325,0,0,0,11.19
02/03/2022,16,13729,13235.159,43.25,43.15,0,0.1,38.9,38.71,0,0.19,40,19,13439,0,4.8,0,0,2.67,11.19
02/03/2022,17,14372,14091.596,47.77,47.62,0,0.15,41.84,41.51,0,0.33,40,18,14314,0,3.195,0,0,2.67,3.37
02/03/2022,18,14930.2,15288.373,54.62,54.59,0,0.03,80.56,79.92,0,0.64,39,18,15524,0.045833333,10.00666667,0,0.05,3.37,10.61
02/03/2022,19,16036.5,15932.4,77.58,77.39,0,0.19,117.89,117.09,0,0.8,37,18,16175,0.008333333,1.768333333,0,0.05,0,10.61
02/03/2022,20,15210.7,15620.3,59.84,59.75,0,0.09,116.47,115.59,0,0.88,36,18,15863,0,0,0,0,0,0
02/03/2022,21,14655.3,15103.67,53.53,53.46,0,0.07,108.9,108.16,0,0.74,34,18,15334,0,0,0,0,0,0
02/03/2022,22,14005.5,14319.618,47.47,47.42,0,0.05,51.04,50.68,0,0.36,31,20,14541,0.158333333,6.266666667,0,0.19,0,7.52
02/03/2022,23,12795,13268.804,61.74,61.66,0,0.08,52.76,52.32,0,0.44,31,21,13502,0.24,6.695,0.19,0.25,6.53,7.52
02/03/2022,24,11855.7,12382.353,54.68,54.63,0,0.05,47.89,47.49,0,0.4,31,22,12619,0.2,11.53083333,0.19,0.25,6.53,12.64
03/03/2022,1,12907,11805.507,69.61,69.36,0,0.25,73.04,72.45,0,0.59,31,23,12058,0.0475,4.103333333,0,0.19,0,18.66
03/03/2022,2,12551.9,11438.233,61.06,60.84,0,0.22,135.62,134.82,0,0.8,34,26,11682,0,0,0,0,0,0
03/03/2022,3,12380.5,11272.953,59,58.8,0,0.2,127.56,126.94,0,0.62,34,28,11552,0,0,0,0,0,0
03/03/2022,4,12367.2,11283.189,58.89,58.68,0,0.21,161.52,160.79,0,0.73,34,31,11561,0.625,73.44166667,0,0.75,0,88.13
03/03/2022,5,12548.6,11617.322,63.36,63.27,0,0.09,165.51,164.7,0,0.81,34,31,11882,0.0625,7.344166667,0,0.75,0,88.13
03/03/2022,6,13158.5,12506.018,96.81,96.75,0,0.06,345.42,343.69,0,1.73,34,29,12759,6.698333333,294.4283333,0,10,0,408.25
03/03/2022,7,13780.7,13938.24,71.21,71.22,0,-0.01,163.49,162.78,0,0.71,33,28,14181,0.656666667,175.4416667,0.19,0.75,128.88,408.25
03/03/2022,8,14432.6,14604.32,64.46,64.44,0,0.02,96.21,95.82,0,0.39,32,25,14843,0.75,160.2391667,0.75,0.75,128.88,163.09
03/03/2022,9,14332.6,14377.629,68.61,68.69,0,-0.08,57.41,57.21,0,0.2,33,24,14607,0.291666667,51.48583333,0.25,0.75,41.34,163.09
03/03/2022,10,13709.4,14077.681,56.51,56.58,0,-0.07,41.25,41.17,0,0.08,33,21,14276,0.708333333,10.32,0.25,0.75,7.5,41.34
03/03/2022,11,13017.8,13846.834,160,159.04,0.14,0.82,89.03,88.7,0.05,0.28,35,19,14040,0.125,115.5,0,0.75,7.5,137.1
03/03/2022,12,12721.8,13598.47,139.69,138.71,0.1,0.88,107.47,107.01,0,0.46,35,17,13802,0.045833333,17.93333333,0,0.05,7.1,137.1
03/03/2022,13,12498.4,13283.027,131.82,130.71,0.09,1.02,-10.58,-10.55,0,-0.03,35,14,13472,0.008333333,114.3733333,0,0.05,7.1,365.38
03/03/2022,14,12577.6,13144.677,127.5,126.3,0.12,1.08,84.91,84.48,0.1,0.33,36,12,13333,0.009166667,59.05166667,0,0.01,17.02,122.37
03/03/2022,15,12600.2,13248.131,122.6,121.36,0.11,1.13,102.22,101.53,0.14,0.55,35,12,13434,0.043333333,18.68,0.01,0.05,7.98,20.82
03/03/2022,16,13186,13736.867,135.16,134.1,0.04,1.02,109.53,108.73,0.05,0.75,34,8,13931,0.05,9.378333333,0.05,0.05,7.09,20.82
03/03/2022,17,14088.3,14611.667,157.69,156.19,0.15,1.35,141.57,140.23,0.04,1.3,33,6,14847,0.05,15.89,0.05,0.05,7.09,16.69
03/03/2022,18,15625.2,15844.138,182.58,181.21,0.14,1.23,153.77,152.37,0.01,1.39,31,4,16081,0.008333333,54.36416667,0,0.05,49.59,105.78
03/03/2022,19,16481.2,16463.23,222.25,220.55,0.18,1.52,133.44,132.29,0.02,1.13,28,4,16709,0.208333333,34.22666667,0,0.25,30.74,60.93
03/03/2022,20,15617.1,16291.933,164.89,163.59,0.2,1.1,144.76,143.46,0.07,1.23,25,3,16544,0.083333333,63.56833333,0.05,0.25,30.74,66.56
03/03/2022,21,15042.4,15907.652,164.9,163.67,0.07,1.16,179.65,177.71,0.11,1.83,24,2,16173,0.216666667,32.52916667,0.05,0.25,28.82,66.56
03/03/2022,22,14497.5,15235.71,156.97,155.58,0.26,1.13,142.68,141.16,0.06,1.46,23,2,15477,0.083333333,49.545,0.05,0.25,28.82,51.43
03/03/2022,23,13204.4,14274.985,156.14,154.79,0.16,1.19,156.23,154.65,0.02,1.56,21,2,14531,0.833333333,31.24583333,0.05,0.99,28.77,51.43
03/03/2022,24,12402,13523.755,161.85,160.84,0.1,0.91,142.53,141.15,0,1.38,20,1,13758,0.99,23.65333333,0.99,0.99,22.63,28.77
04/03/2022,1,12550.8,13040.614,200,199.03,0,0.97,125.31,124.39,0,0.92,19,1,13255,0.898333333,118.6133333,0.88,0.99,22.63,137.81
04/03/2022,2,12366.9,12800.319,174.4,173.34,0,1.06,128.67,127.7,0,0.97,17,0,13017,1.5,54.32666667,1.5,1.5,44.72,138.43
04/03/2022,3,12255.4,12718.898,174.43,173.24,0.03,1.16,116.16,115.24,0,0.92,16,0,12931,0.458333333,15.07,0.05,2.5,8.94,45.72
04/03/2022,4,12374.8,12818.149,178.08,177,0.01,1.07,118.64,117.77,0,0.87,15,0,13028,2.295833333,23.55333333,0.05,2.5,21.18,42.69
04/03/2022,5,12635.2,13220.472,200,199.25,0,0.75,121.02,120.28,0,0.74,15,0,13433,0.416666667,2.541666667,0,2.5,0,21.18
04/03/2022,6,13580.4,14198.9,225.33,225.23,0,0.1,153.97,153.29,0,0.68,13,1,14443,2.083333333,79.175,0,2.5,0,95.01
04/03/2022,7,15356.8,15563.358,230.98,230.94,0,0.04,216.5,215.62,0,0.88,13,1,15818,0.3075,81.39083333,0.1,0.88,67.42,156.78
04/03/2022,8,16065.9,15924.32,242.85,242.88,0,-0.03,178.21,177.63,0,0.58,14,1,16168,0.841666667,112.34,0.1,0.99,50.76,122.99
04/03/2022,9,15325.8,15395.124,204.38,204.95,0,-0.57,95.7,95.58,0,0.12,16,2,15637,0.091666667,40.65,0.01,0.99,33.37,120.73
04/03/2022,10,14567.2,14857.282,166.03,166.09,0,-0.06,78.81,78.71,0,0.1,20,3,15075,0.043333333,39.37,0.01,0.05,33.37,40.57
04/03/2022,11,14048.6,14422.103,143.13,143.43,0,-0.3,91.87,91.89,0,-0.02,22,2,14661,0.05,13.86916667,0.05,0.05,6.57,47.35
04/03/2022,12,13629.1,14031.401,118.54,118.74,0,-0.2,77.33,77.42,0,-0.09,24,3,14254,0.05,9.935,0.05,0.05,7.24,10.18
04/03/2022,13,13347.9,13692.475,109.23,109.47,0,-0.24,76.84,76.95,0,-0.11,27,4,13903,0.02,23.03416667,0.01,0.05,10.18,25.16
04/03/2022,14,13177.4,13526.849,106.73,106.89,0,-0.16,67.08,67.14,0,-0.06,29,5,13730,0.01,24.06333333,0.01,0.01,23.99,24.07
04/03/2022,15,13217.8,13546.73,106.41,106.44,0,-0.03,64.78,64.72,0,0.06,31,4,13749,0.01,6.708333333,0.01,0.01,5.13,24.07
04/03/2022,16,13266.2,13927.679,108.36,108.41,0,-0.05,65.77,65.58,0,0.19,32,5,14145,0.043333333,14.57333333,0.01,0.05,5.13,22.83
04/03/2022,17,14371.9,14742.482,131.97,131.58,0,0.39,90.34,89.9,0,0.44,33,5,14988,0.02,19.52166667,0.01,0.05,8.89,56.51
04/03/2022,18,15713.6,15792.487,156.93,156.26,0,0.67,145.35,144.35,0,1,33,5,16048,0.735,81.52333333,0.01,0.88,8.89,110.69
04/03/2022,19,16578.5,16230.122,195,194.27,0,0.73,109.52,108.77,0,0.75,30,6,16503,0.355,31.045,0.25,0.88,20.08,85.87
04/03/2022,20,15852.7,15925.69,160.93,160.34,0,0.59,132.47,131.46,0,1.01,29,6,16185,0.25,79.62666667,0.25,0.25,20.08,85.04
04/03/2022,21,15222.1,15486.157,160.99,160.57,0,0.42,117.12,116.14,0,0.98,28,7,15739,0.25,70.83166667,0.25,0.25,69.54,85.04
04/03/2022,22,14560.5,14871.424,137.57,137.13,0,0.44,130.44,129.41,0,1.03,27,8,15111,0.8275,116.07,0.25,0.88,69.54,120.3
04/03/2022,23,13707.1,14075.487,161.13,160.3,0.6,0.23,101.48,100.74,0,0.74,26,7,14303,0.155,51.42916667,0.01,0.88,37.66,120.3
04/03/2022,24,12718.1,13332.676,147.91,147.35,0.1,0.46,96.5,95.88,0,0.62,24,8,13556,0.8075,71.14666667,0.01,0.88,37.66,111.4
05/03/2022,1,12246.3,12822.225,126.53,122.66,3.52,0.35,100.56,100.04,0,0.52,23,9,13019,0.833333333,9.504166667,0,5,0,60.61
05/03/2022,2,12018.5,12540.782,112.45,109.74,2.43,0.28,99.82,99.37,0,0.45,22,9,12734,0,0,0,0,0,0
05/03/2022,3,11932.4,12402.094,97.45,96.75,0.5,0.2,94.32,93.89,0,0.43,22,9,12593,0,0,0,0,0,0
05/03/2022,4,11929.9,12401.349,96.36,95.56,0.61,0.19,78.71,78.35,0,0.36,21,9,12607,0.041666667,5.558333333,0,0.05,0,6.67
05/03/2022,5,11966.6,12581.907,107,104.79,2.05,0.16,79.22,78.85,0,0.37,20,9,12805,0.05,7.165,0.05,0.05,6.67,7.21
05/03/2022,6,12231.8,13014.301,123,119.41,3.33,0.26,104.86,104.36,0,0.5,20,9,13244,0.008333333,1.201666667,0,0.05,0,7.21
05/03/2022,7,13040.4,13570.169,140.5,135.67,4.49,0.34,130.62,129.89,0,0.73,20,9,13806,0,47.32666667,0,0,0,70.99
05/03/2022,8,13282.4,13830.965,123.03,119.97,2.92,0.14,106.95,106.34,0,0.61,21,10,14069,0.041666667,6.341666667,0,0.05,0,7.61
05/03/2022,9,13402.4,13820.403,130.57,126.69,3.76,0.12,76.14,75.77,0,0.37,24,11,14041,0.05,167.0733333,0.05,0.05,7.61,181.57
05/03/2022,10,13218.8,13458.608,125.08,121.45,3.63,0,24.17,24.13,0,0.04,28,12,13648,0.016666667,36.58,0.01,0.05,24.04,100.39
05/03/2022,11,13421.5,13188.354,53.02,53.02,0,0,37.28,37.24,0,0.04,31,14,13374,0.01,8.511666667,0.01,0.01,7.1,24.04
05/03/2022,12,13464.6,12821.615,62.92,62.34,0.56,0.02,37.4,37.35,0,0.05,34,14,13012,0.04,6.708333333,0.01,0.05,4.84,9.98
05/03/2022,13,13287.8,12490.905,52.74,52.71,0,0.03,35.83,35.75,0,0.08,36,14,12671,0.016666667,7.131666667,0.01,0.05,6.28,16.02
