Date,Hour,Demand,Temp_F
08/09/2021,13,15041.8,79
09/09/2021,13,15741.8,71
10/09/2021,13,12889.0,72
11/09/2021,13,11124.8,72
12/09/2021,13,12821.0,76
13/09/2021,13,14630.4,76
14/09/2021,13,13672.5,70
15/09/2021,13,16779.1,79
16/09/2021,13,15492.5,71
17/09/2021,13,14506.3,67
18/09/2021,13,13648.2,73
19/09/2021,13,11554.6,69
20/09/2021,13,12558.6,69
21/09/2021,13,12741.2,69
22/09/2021,13,14642.5,74
23/09/2021,13,15870.9,78
24/09/2021,13,14505.9,69
25/09/2021,13,12005.6,70
26/09/2021,13,10948.6,70
27/09/2021,13,12560.8,68
28/09/2021,13,13389.8,66
29/09/2021,13,11599.4,62
30/09/2021,13,11891.8,59
01/10/2021,13,11074.6,63
02/10/2021,13,10570.1,66
03/10/2021,13,10935.6,65
04/10/2021,13,14079.0,59
05/10/2021,13,13182.9,59
06/10/2021,13,11474.6,66
07/10/2021,13,11686.5,67
08/10/2021,13,11768.1,69
09/10/2021,13,11293.2,62
10/10/2021,13,11314.0,62
11/10/2021,13,12551.6,65
12/10/2021,13,12299.4,68
13/10/2021,13,12116.0,69
14/10/2021,13,12451.1,74
15/10/2021,13,13105.0,70
16/10/2021,13,11895.8,72
17/10/2021,13,9948.7,60
18/10/2021,13,11786.5,56
19/10/2021,13,10933.0,56
20/10/2021,13,11315.8,68
21/10/2021,13,11640.9,69
22/10/2021,13,12027.5,68
23/10/2021,13,10825.5,53
24/10/2021,13,9616.7,52
25/10/2021,13,13709.3,52
26/10/2021,13,13716.4,55
27/10/2021,13,12818.7,50
28/10/2021,13,11681.3,49
29/10/2021,13,11866.2,49
30/10/2021,13,12291.9,55
31/10/2021,13,10539.2,62
01/11/2021,13,11365.3,58
02/11/2021,13,12350.5,54
03/11/2021,13,11378.7,48
04/11/2021,13,11762.8,45
05/11/2021,13,11415.9,47
06/11/2021,13,10662.8,47
07/11/2021,13,10397.4,51
08/11/2021,13,11339.9,60
09/11/2021,13,11441.0,63
10/11/2021,13,11416.0,58
11/11/2021,13,11256.8,53
12/11/2021,13,13199.3,59
13/11/2021,13,10206.6,55
14/11/2021,13,10642.8,48
15/11/2021,13,12916.2,45
16/11/2021,13,11467.2,45
17/11/2021,13,12516.2,42
18/11/2021,13,11578.8,63
19/11/2021,13,11040.3,44
20/11/2021,13,11110.3,42
21/11/2021,13,12072.3,49
22/11/2021,13,13323.2,50
23/11/2021,13,11806.7,38
24/11/2021,13,11968.8,39
25/11/2021,13,11966.1,48
26/11/2021,13,13329.4,43
27/11/2021,13,11442.3,36
28/11/2021,13,12422.5,34
29/11/2021,13,13707.8,37
30/11/2021,13,13893.0,36
01/12/2021,13,13291.1,45
02/12/2021,13,14992.0,53
03/12/2021,13,12012.7,40
04/12/2021,13,12513.4,36
05/12/2021,13,12187.8,42
06/12/2021,13,13471.2,50
07/12/2021,13,11930.9,39
08/12/2021,13,14696.4,33
09/12/2021,13,13572.9,34
10/12/2021,13,14970.5,36
11/12/2021,13,13435.9,44
12/12/2021,13,10577.2,44
13/12/2021,13,12181.2,45
14/12/2021,13,11530.2,48
15/12/2021,13,13650.0,40
16/12/2021,13,13381.0,54
17/12/2021,13,11316.0,55
18/12/2021,13,14016.4,38
19/12/2021,13,12534.5,33
20/12/2021,13,13235.4,28
21/12/2021,13,13966.3,40
22/12/2021,13,14403.0,39
23/12/2021,13,13604.0,29
24/12/2021,13,14104.2,25
25/12/2021,13,14764.5,32
26/12/2021,13,12980.1,38
27/12/2021,13,14895.7,31
28/12/2021,13,13939.5,41
29/12/2021,13,15589.4,38
30/12/2021,13,14918.2,39
31/12/2021,13,13546.3,43
01/01/2022,13,12756.7,46
02/01/2022,13,12201.8,45
03/01/2022,13,15166.0,24
04/01/2022,13,14381.3,27
05/01/2022,13,15039.8,41
06/01/2022,13,13092.0,36
07/01/2022,13,14769.2,29
08/01/2022,13,13744.0,23
09/01/2022,13,14859.2,36
10/01/2022,13,14761.3,26
11/01/2022,13,17068.6,10
12/01/2022,13,15811.3,32
13/01/2022,13,14922.1,39
14/01/2022,13,14916.8,39
15/01/2022,13,15845.2,10
16/01/2022,13,14992.7,18
17/01/2022,13,15508.9,43
18/01/2022,13,14899.7,28
19/01/2022,13,15605.6,39
20/01/2022,13,15389.0,32
21/01/2022,13,16896.8,14
22/01/2022,13,15395.6,20
23/01/2022,13,14773.4,30
24/01/2022,13,15410.0,25
25/01/2022,13,15096.4,36
26/01/2022,13,15423.3,22
27/01/2022,13,16405.2,20
28/01/2022,13,15734.2,31
29/01/2022,13,16719.9,15
30/01/2022,13,15162.5,18
31/01/2022,13,15832.8,24
01/02/2022,13,15491.9,28
02/02/2022,13,14925.9,38
03/02/2022,13,15047.9,43
04/02/2022,13,15936.5,30
05/02/2022,13,14267.8,21
06/02/2022,13,15088.6,21
07/02/2022,13,15687.8,31
08/02/2022,13,14477.2,39
09/02/2022,13,13505.2,37
10/02/2022,13,13130.8,46
11/02/2022,13,12990.4,48
12/02/2022,13,11041.5,55
13/02/2022,13,13635.3,28
14/02/2022,13,14852.8,19
15/02/2022,13,14907.5,22
16/02/2022,13,14766.0,36
17/02/2022,13,13466.2,58
18/02/2022,13,12219.3,39
19/02/2022,13,13108.7,35
20/02/2022,13,12934.9,24
21/02/2022,13,12529.2,47
22/02/2022,13,14202.4,40
23/02/2022,13,11943.9,63
24/02/2022,13,13264.8,26
25/02/2022,13,16434.2,26
26/02/2022,13,13486.5,25
27/02/2022,13,12740.7,35
28/02/2022,13,13817.1,23
01/03/2022,13,15176.5,32
02/03/2022,13,13135.3,39
03/03/2022,13,12498.4,35
04/03/2022,13,13347.9,27
05/03/2022,13,13287.8,36
06/03/2022,13,12139.8,49
07/03/2022,13,13905.5,53
08/03/2022,13,11484.9,39
09/03/2022,13,15350.9,34
10/03/2022,13,11734.3,44
11/03/2022,13,11962.8,48
12/03/2022,13,13901.9,38
13/03/2022,13,12081.8,29
14/03/2022,13,12354.3,44
15/03/2022,13,12058.5,53
16/03/2022,13,11376.9,46
17/03/2022,13,12922.6,48
18/03/2022,13,10291.6,62
19/03/2022,13,13187.1,48
20/03/2022,13,10846.1,57
21/03/2022,13,10339.1,52
22/03/2022,13,10533.7,46
23/03/2022,13,11848.4,42
24/03/2022,13,14963.6,40
25/03/2022,13,11703.1,50
26/03/2022,13,11153.1,52
27/03/2022,13,10608.5,45
28/03/2022,13,12970.0,27
29/03/2022,13,12200.0,31
30/03/2022,13,12067.8,40
31/03/2022,13,13154.0,51
01/04/2022,13,11839.8,53
02/04/2022,13,9497.4,45
03/04/2022,13,11635.8,47
04/04/2022,13,10821.0,49
05/04/2022,13,10687.1,54
06/04/2022,13,13757.4,47
07/04/2022,13,13839.2,49
08/04/2022,13,10760.6,55
09/04/2022,13,10675.3,52
10/04/2022,13,9578.0,49
11/04/2022,13,9848.7,53
12/04/2022,13,10765.0,52
13/04/2022,13,10920.6,63
14/04/2022,13,11540.3,54
15/04/2022,13,9830.3,61
16/04/2022,13,10620.7,60
17/04/2022,13,9436.1,45
18/04/2022,13,10685.6,51
19/04/2022,13,11596.5,49
20/04/2022,13,9513.1,49
21/04/2022,13,10696.3,56
22/04/2022,13,9301.8,60
23/04/2022,13,9025.3,55
24/04/2022,13,10357.7,49
25/04/2022,13,10969.1,56
26/04/2022,13,12356.6,52
27/04/2022,13,10780.9,53
28/04/2022,13,10114.9,46
29/04/2022,13,10650.0,51
30/04/2022,13,9126.2,55
01/05/2022,13,8440.3,61
02/05/2022,13,11417.1,54
03/05/2022,13,11914.2,52
04/05/2022,13,12888.6,50
05/05/2022,13,10328.9,61
06/05/2022,13,11120.6,60
07/05/2022,13,11511.2,51
08/05/2022,13,9398.7,54
09/05/2022,13,9892.2,59
10/05/2022,13,9684.6,63
