Date,Hr_End,DA_Demand,Dry_Bulb
27/01/2022,2,14241.1,9
27/01/2022,3,14093.2,6
27/01/2022,4,14052.1,5
27/01/2022,5,14333.4,6
27/01/2022,6,15325.6,5
27/01/2022,7,17335.2,5
27/01/2022,8,18098.9,4
27/01/2022,9,17937.6,6
27/01/2022,10,17335.4,9
27/01/2022,11,16903.5,13
27/01/2022,12,16540.8,17
27/01/2022,13,16405.2,20
27/01/2022,14,16269.8,23
27/01/2022,15,16291.6,24
27/01/2022,16,16499.0,25
27/01/2022,17,17185.9,25
27/01/2022,18,18398.7,24
27/01/2022,19,18244.9,23
27/01/2022,20,17656.9,22
27/01/2022,21,16963.9,21
27/01/2022,22,15967.6,21
27/01/2022,23,14801.2,22
27/01/2022,24,13671.0,22
28/01/2022,1,12656.1,24
28/01/2022,2,12515.1,24
28/01/2022,3,12270.8,25
28/01/2022,4,12477.2,25
28/01/2022,5,12422.5,26
28/01/2022,6,13092.2,26
28/01/2022,7,14679.1,26
28/01/2022,8,15902.5,26
28/01/2022,9,16112.4,26
28/01/2022,10,16201.7,27
28/01/2022,11,15975.0,28
28/01/2022,12,15839.2,30
28/01/2022,13,15734.2,31
28/01/2022,14,15603.6,31
28/01/2022,15,15542.1,32
28/01/2022,16,15940.8,32
28/01/2022,17,16457.4,32
28/01/2022,18,16877.3,31
28/01/2022,19,16613.2,29
28/01/2022,20,15895.2,28
28/01/2022,21,15265.3,27
28/01/2022,22,14457.4,27
28/01/2022,23,13322.5,28
28/01/2022,24,12369.3,27
29/01/2022,1,13295.8,26
29/01/2022,2,13256.3,25
29/01/2022,3,13200.2,24
29/01/2022,4,13305.0,23
29/01/2022,5,13409.2,22
29/01/2022,6,13640.8,21
29/01/2022,7,14580.5,20
29/01/2022,8,15062.9,19
29/01/2022,9,15836.2,17
29/01/2022,10,16459.0,16
29/01/2022,11,16510.1,15
29/01/2022,12,16605.4,15
29/01/2022,13,16719.9,15
29/01/2022,14,16823.0,15
29/01/2022,15,16829.6,14
29/01/2022,16,16864.7,14
29/01/2022,17,17682.4,13
29/01/2022,18,18193.0,13
29/01/2022,19,17768.9,13
29/01/2022,20,17265.5,13
29/01/2022,21,16618.2,12
29/01/2022,22,15850.5,11
29/01/2022,23,14934.1,11
29/01/2022,24,14274.4,11
30/01/2022,1,14261.3,10
30/01/2022,2,14180.1,10
30/01/2022,3,14183.4,9
30/01/2022,4,14190.7,9
30/01/2022,5,14236.4,9
30/01/2022,6,14539.9,8
30/01/2022,7,14853.4,8
30/01/2022,8,15534.9,7
30/01/2022,9,16013.9,7
30/01/2022,10,15901.6,10
30/01/2022,11,15808.6,14
30/01/2022,12,15418.1,16
30/01/2022,13,15162.5,18
30/01/2022,14,14919.5,20
30/01/2022,15,15006.8,21
30/01/2022,16,15457.1,22
30/01/2022,17,16446.1,21
30/01/2022,18,17807.5,20
30/01/2022,19,17652.2,18
30/01/2022,20,17049.2,17
30/01/2022,21,16510.7,15
30/01/2022,22,15616.8,13
30/01/2022,23,14757.3,13
30/01/2022,24,13949.9,13
31/01/2022,1,13926.9,13
31/01/2022,2,13878.6,12
31/01/2022,3,13780.8,9
31/01/2022,4,13595.4,8
31/01/2022,5,13804.5,5
31/01/2022,6,15188.0,4
31/01/2022,7,17051.5,3
31/01/2022,8,17871.6,3
31/01/2022,9,17681.6,5
31/01/2022,10,17283.5,13
31/01/2022,11,16649.2,17
31/01/2022,12,16316.3,22
31/01/2022,13,15832.8,24
31/01/2022,14,15399.8,26
31/01/2022,15,15599.5,27
31/01/2022,16,15949.4,27
31/01/2022,17,16884.8,27
31/01/2022,18,18446.0,25
31/01/2022,19,18210.1,24
31/01/2022,20,17616.5,21
31/01/2022,21,16946.0,20
31/01/2022,22,15735.6,16
31/01/2022,23,14742.6,17
31/01/2022,24,13326.3,14
01/02/2022,1,14015.3,13
01/02/2022,2,14097.6,12
01/02/2022,3,14056.8,11
01/02/2022,4,13971.1,11
01/02/2022,5,14067.8,10
01/02/2022,6,14825.7,9
01/02/2022,7,16675.1,9
01/02/2022,8,17180.6,9
01/02/2022,9,17278.0,14
01/02/2022,10,16766.6,18
01/02/2022,11,16343.3,22
01/02/2022,12,15844.1,26
01/02/2022,13,15491.9,28
01/02/2022,14,15262.6,30
01/02/2022,15,15245.8,32
01/02/2022,16,15767.9,32
01/02/2022,17,16286.8,32
01/02/2022,18,17264.9,32
01/02/2022,19,17308.2,31
01/02/2022,20,16694.5,31
01/02/2022,21,16005.2,31
01/02/2022,22,14856.8,31
01/02/2022,23,13537.0,30
01/02/2022,24,12435.7,30
02/02/2022,1,12620.4,30
02/02/2022,2,12603.1,29
02/02/2022,3,12610.4,30
02/02/2022,4,12545.0,30
02/02/2022,5,12592.9,30
02/02/2022,6,12963.4,30
02/02/2022,7,14541.4,31
02/02/2022,8,15619.6,31
02/02/2022,9,15801.6,31
02/02/2022,10,15494.4,32
02/02/2022,11,15297.8,34
02/02/2022,12,15259.4,36
02/02/2022,13,14925.9,38
02/02/2022,14,14602.1,39
02/02/2022,15,14464.4,41
02/02/2022,16,14779.3,41
02/02/2022,17,15359.5,41
02/02/2022,18,16393.5,41
02/02/2022,19,16058.5,40
02/02/2022,20,15455.2,39
02/02/2022,21,14703.5,38
02/02/2022,22,13645.2,38
02/02/2022,23,12696.2,38
02/02/2022,24,11935.9,37
03/02/2022,1,12473.0,37
03/02/2022,2,12293.8,38
03/02/2022,3,11996.0,38
03/02/2022,4,11873.4,37
03/02/2022,5,12125.3,38
03/02/2022,6,12674.5,37
03/02/2022,7,13579.9,38
03/02/2022,8,14611.5,39
03/02/2022,9,14873.1,39
03/02/2022,10,15093.4,40
03/02/2022,11,15065.7,41
03/02/2022,12,14992.2,42
03/02/2022,13,15047.9,43
03/02/2022,14,15114.6,43
03/02/2022,15,15082.0,42
03/02/2022,16,15210.5,42
03/02/2022,17,15800.3,42
03/02/2022,18,16231.4,42
03/02/2022,19,15863.3,41
03/02/2022,20,15173.9,41
03/02/2022,21,14512.0,40
03/02/2022,22,13602.1,40
03/02/2022,23,12856.9,39
03/02/2022,24,11958.2,39
04/02/2022,1,11738.1,40
04/02/2022,2,11719.8,40
04/02/2022,3,11596.6,39
04/02/2022,4,11573.8,40
04/02/2022,5,11820.5,37
04/02/2022,6,12046.0,36
04/02/2022,7,13732.2,34
04/02/2022,8,14626.1,34
04/02/2022,9,15339.4,33
04/02/2022,10,15671.5,32
04/02/2022,11,16002.4,31
04/02/2022,12,15912.4,31
04/02/2022,13,15936.5,30
04/02/2022,14,15731.1,29
04/02/2022,15,15696.0,29
04/02/2022,16,15885.2,28
04/02/2022,17,16380.9,27
04/02/2022,18,17065.9,27
04/02/2022,19,16598.7,27
04/02/2022,20,15713.1,26
04/02/2022,21,15301.3,25
04/02/2022,22,14089.7,24
04/02/2022,23,13379.7,24
04/02/2022,24,12289.8,24
05/02/2022,1,13004.6,23
05/02/2022,2,12717.3,23
05/02/2022,3,12933.5,22
05/02/2022,4,12902.6,21
05/02/2022,5,13034.2,20
05/02/2022,6,13474.7,20
05/02/2022,7,13871.2,20
05/02/2022,8,14479.0,19
05/02/2022,9,14770.8,18
05/02/2022,10,14709.0,18
05/02/2022,11,14545.4,19
05/02/2022,12,14458.2,20
05/02/2022,13,14267.8,21
05/02/2022,14,14090.8,22
05/02/2022,15,14216.8,22
05/02/2022,16,14621.8,22
05/02/2022,17,15505.5,22
05/02/2022,18,16983.4,20
05/02/2022,19,16876.9,19
05/02/2022,20,16562.6,18
05/02/2022,21,15886.9,17
05/02/2022,22,15301.8,15
05/02/2022,23,14635.6,15
05/02/2022,24,14122.9,13
06/02/2022,1,13753.9,13
06/02/2022,2,13617.1,11
06/02/2022,3,13491.2,11
06/02/2022,4,13500.0,10
06/02/2022,5,13760.4,10
06/02/2022,6,14305.0,9
06/02/2022,7,14950.7,9
06/02/2022,8,15609.2,9
06/02/2022,9,15851.4,10
06/02/2022,10,15598.2,13
06/02/2022,11,15344.0,15
06/02/2022,12,15078.5,18
06/02/2022,13,15088.6,21
06/02/2022,14,14958.1,22
06/02/2022,15,15097.7,24
06/02/2022,16,15509.4,25
06/02/2022,17,16245.7,26
06/02/2022,18,17537.6,25
06/02/2022,19,17520.4,24
06/02/2022,20,16803.6,24
06/02/2022,21,16122.2,23
06/02/2022,22,15347.4,22
06/02/2022,23,14591.7,21
06/02/2022,24,13531.5,21
07/02/2022,1,13094.5,22
07/02/2022,2,13225.7,21
07/02/2022,3,13110.6,20
07/02/2022,4,13137.3,20
07/02/2022,5,13359.6,22
07/02/2022,6,13993.1,21
07/02/2022,7,15234.3,23
07/02/2022,8,16336.6,23
07/02/2022,9,16548.1,24
07/02/2022,10,16474.7,26
07/02/2022,11,16235.4,28
07/02/2022,12,15955.0,30
07/02/2022,13,15687.8,31
07/02/2022,14,15833.2,33
07/02/2022,15,15600.2,34
07/02/2022,16,15867.1,34
07/02/2022,17,16277.4,35
07/02/2022,18,17223.3,35
07/02/2022,19,16976.4,35
07/02/2022,20,16229.6,35
07/02/2022,21,15209.0,35
07/02/2022,22,14220.9,35
07/02/2022,23,13275.3,35
07/02/2022,24,12156.1,35
08/02/2022,1,12136.3,35
08/02/2022,2,12182.3,36
08/02/2022,3,12071.0,35
08/02/2022,4,11971.3,35
08/02/2022,5,12165.5,35
08/02/2022,6,12830.4,35
08/02/2022,7,14011.6,35
08/02/2022,8,15124.9,35
08/02/2022,9,15405.0,35
08/02/2022,10,15371.9,36
08/02/2022,11,15122.8,38
08/02/2022,12,14868.8,38
08/02/2022,13,14477.2,39
08/02/2022,14,14574.1,40
08/02/2022,15,14539.2,39
08/02/2022,16,14933.0,39
08/02/2022,17,15676.2,38
08/02/2022,18,16685.5,37
08/02/2022,19,16569.0,36
08/02/2022,20,16044.9,35
08/02/2022,21,15262.5,35
08/02/2022,22,14093.6,34
08/02/2022,23,13302.7,33
08/02/2022,24,12158.5,33
09/02/2022,1,12565.1,32
09/02/2022,2,12294.4,31
09/02/2022,3,12210.0,30
09/02/2022,4,12251.0,29
09/02/2022,5,12537.7,27
09/02/2022,6,12800.2,27
09/02/2022,7,14548.3,26
09/02/2022,8,15578.0,26
09/02/2022,9,15159.0,28
09/02/2022,10,14527.7,30
09/02/2022,11,14111.8,33
09/02/2022,12,13993.6,35
09/02/2022,13,13505.2,37
09/02/2022,14,13391.1,39
09/02/2022,15,13629.2,41
09/02/2022,16,13802.5,42
09/02/2022,17,14820.9,42
09/02/2022,18,16427.8,40
09/02/2022,19,16134.4,38
09/02/2022,20,15525.7,36
09/02/2022,21,14832.8,35
09/02/2022,22,13972.6,34
09/02/2022,23,12732.1,33
09/02/2022,24,11774.4,32
10/02/2022,1,11333.9,32
10/02/2022,2,11311.9,31
10/02/2022,3,11210.9,31
10/02/2022,4,11223.8,31
10/02/2022,5,11365.6,31
10/02/2022,6,11985.1,31
10/02/2022,7,13723.5,32
10/02/2022,8,14641.5,32
10/02/2022,9,14343.9,33
10/02/2022,10,13792.6,35
10/02/2022,11,13883.6,39
10/02/2022,12,13331.7,43
10/02/2022,13,13130.8,46
10/02/2022,14,13200.9,48
10/02/2022,15,13356.8,47
10/02/2022,16,13585.5,48
10/02/2022,17,14491.7,47
10/02/2022,18,15721.1,45
10/02/2022,19,15479.0,43
10/02/2022,20,14823.2,42
10/02/2022,21,14390.1,41
10/02/2022,22,13448.0,39
10/02/2022,23,12390.7,38
10/02/2022,24,11083.8,36
11/02/2022,1,11779.4,36
11/02/2022,2,11759.5,32
11/02/2022,3,11778.9,33
11/02/2022,4,11886.3,32
11/02/2022,5,12120.6,31
11/02/2022,6,12752.4,31
11/02/2022,7,14140.1,31
11/02/2022,8,15058.5,30
11/02/2022,9,14386.9,34
11/02/2022,10,13510.6,38
11/02/2022,11,12763.3,43
11/02/2022,12,12681.2,45
11/02/2022,13,12990.4,48
11/02/2022,14,12833.3,50
11/02/2022,15,12901.5,51
11/02/2022,16,13281.4,51
11/02/2022,17,13977.4,50
11/02/2022,18,15170.8,48
11/02/2022,19,14891.2,46
11/02/2022,20,14591.3,45
11/02/2022,21,13810.4,43
11/02/2022,22,13015.3,43
11/02/2022,23,11808.0,42
11/02/2022,24,10971.0,43
12/02/2022,1,10792.5,44
12/02/2022,2,10775.1,45
12/02/2022,3,10436.9,45
12/02/2022,4,10376.3,44
12/02/2022,5,10421.9,43
12/02/2022,6,10474.4,44
12/02/2022,7,10725.4,45
12/02/2022,8,11151.8,45
12/02/2022,9,11476.3,46
12/02/2022,10,11424.8,47
12/02/2022,11,11106.8,51
12/02/2022,12,11035.1,54
12/02/2022,13,11041.5,55
12/02/2022,14,11019.1,55
12/02/2022,15,11125.7,55
12/02/2022,16,11444.5,55
12/02/2022,17,12441.6,53
12/02/2022,18,14081.8,50
12/02/2022,19,13948.9,46
12/02/2022,20,13699.7,43
12/02/2022,21,13269.5,41
12/02/2022,22,12556.2,39
12/02/2022,23,11867.4,38
12/02/2022,24,11104.5,36
13/02/2022,1,10897.5,34
13/02/2022,2,10772.6,33
13/02/2022,3,10600.2,32
13/02/2022,4,10621.4,32
13/02/2022,5,10810.4,30
13/02/2022,6,11116.2,28
13/02/2022,7,11695.3,27
13/02/2022,8,12204.8,26
13/02/2022,9,12642.8,26
13/02/2022,10,13076.3,26
13/02/2022,11,13431.4,27
13/02/2022,12,13546.9,27
13/02/2022,13,13635.3,28
13/02/2022,14,13712.4,28
13/02/2022,15,13769.3,28
13/02/2022,16,14162.9,28
13/02/2022,17,14938.1,27
13/02/2022,18,16488.3,27
13/02/2022,19,16289.7,26
13/02/2022,20,15573.3,25
13/02/2022,21,14945.3,25
13/02/2022,22,14158.2,24
13/02/2022,23,13494.5,23
13/02/2022,24,12539.0,23
14/02/2022,1,12296.5,22
14/02/2022,2,12611.7,21
14/02/2022,3,12478.1,20
14/02/2022,4,12461.9,20
14/02/2022,5,12913.9,18
14/02/2022,6,13437.7,17
14/02/2022,7,15324.8,17
14/02/2022,8,16190.2,15
14/02/2022,9,15960.1,15
14/02/2022,10,15649.2,16
14/02/2022,11,15347.5,17
14/02/2022,12,15012.0,18
14/02/2022,13,14852.8,19
14/02/2022,14,14831.4,19
14/02/2022,15,14855.3,20
14/02/2022,16,15337.6,20
14/02/2022,17,16523.4,19
14/02/2022,18,17951.3,17
14/02/2022,19,18074.9,16
14/02/2022,20,17491.5,16
14/02/2022,21,16868.9,15
14/02/2022,22,15977.7,14
14/02/2022,23,15033.6,13
14/02/2022,24,13926.5,13
15/02/2022,1,14297.3,12
15/02/2022,2,14225.3,11
15/02/2022,3,14146.5,11
15/02/2022,4,14196.6,10
15/02/2022,5,14220.7,10
15/02/2022,6,15181.0,9
15/02/2022,7,16854.7,10
15/02/2022,8,17427.1,9
15/02/2022,9,17304.1,12
15/02/2022,10,16351.9,14
15/02/2022,11,15858.7,17
15/02/2022,12,15403.7,20
15/02/2022,13,14907.5,22
15/02/2022,14,15194.0,24
15/02/2022,15,15155.9,25
15/02/2022,16,15196.2,27
15/02/2022,17,16265.2,27
15/02/2022,18,17398.4,26
15/02/2022,19,17795.5,24
15/02/2022,20,17117.9,23
15/02/2022,21,16534.1,23
15/02/2022,22,15834.4,21
15/02/2022,23,14610.7,20
15/02/2022,24,13738.2,19
16/02/2022,1,13670.8,18
16/02/2022,2,13414.8,17
16/02/2022,3,13353.2,14
16/02/2022,4,13436.6,15
16/02/2022,5,13653.2,14
16/02/2022,6,14448.3,14
16/02/2022,7,16155.9,13
16/02/2022,8,16898.9,15
16/02/2022,9,16538.9,19
16/02/2022,10,15514.8,24
16/02/2022,11,15195.8,30
16/02/2022,12,14525.0,34
16/02/2022,13,14766.0,36
16/02/2022,14,14665.8,38
16/02/2022,15,14762.6,39
16/02/2022,16,14857.9,40
16/02/2022,17,15414.1,39
16/02/2022,18,16468.7,39
16/02/2022,19,16497.9,39
16/02/2022,20,15754.2,39
16/02/2022,21,14929.0,40
16/02/2022,22,14447.9,41
16/02/2022,23,12990.3,41
16/02/2022,24,12164.5,42
17/02/2022,1,11691.3,42
17/02/2022,2,11281.0,42
17/02/2022,3,11053.6,43
17/02/2022,4,10996.7,44
17/02/2022,5,11265.6,46
17/02/2022,6,11739.6,45
17/02/2022,7,13062.0,45
17/02/2022,8,13939.4,47
17/02/2022,9,13800.9,48
17/02/2022,10,13797.0,52
17/02/2022,11,13730.2,55
17/02/2022,12,13489.4,56
17/02/2022,13,13466.2,58
17/02/2022,14,13646.1,58
17/02/2022,15,13368.4,57
17/02/2022,16,13432.9,57
17/02/2022,17,14052.5,56
17/02/2022,18,15004.5,54
17/02/2022,19,14799.6,53
17/02/2022,20,14099.0,53
17/02/2022,21,13490.9,54
17/02/2022,22,12625.0,54
17/02/2022,23,11692.6,54
17/02/2022,24,10755.6,54
18/02/2022,1,10463.9,54
18/02/2022,2,10136.2,54
18/02/2022,3,9883.2,53
18/02/2022,4,9799.0,54
18/02/2022,5,9816.1,54
18/02/2022,6,10487.6,55
18/02/2022,7,11612.9,56
18/02/2022,8,12371.1,56
18/02/2022,9,12499.5,56
18/02/2022,10,12520.5,49
18/02/2022,11,12225.4,43
18/02/2022,12,12176.4,41
18/02/2022,13,12219.3,39
18/02/2022,14,12306.9,38
18/02/2022,15,12335.4,37
18/02/2022,16,12943.9,36
18/02/2022,17,13902.4,34
18/02/2022,18,15266.8,31
18/02/2022,19,15583.1,29
18/02/2022,20,15051.3,27
18/02/2022,21,14658.2,26
18/02/2022,22,14179.1,24
18/02/2022,23,13497.7,23
18/02/2022,24,12506.3,22
19/02/2022,1,12541.8,20
19/02/2022,2,12574.7,20
19/02/2022,3,12626.6,19
19/02/2022,4,12369.7,18
19/02/2022,5,12469.3,17
19/02/2022,6,12560.4,17
19/02/2022,7,12924.1,18
19/02/2022,8,13551.7,18
19/02/2022,9,13706.1,21
19/02/2022,10,13481.3,25
19/02/2022,11,13218.7,29
19/02/2022,12,13139.9,33
19/02/2022,13,13108.7,35
19/02/2022,14,13577.5,34
19/02/2022,15,13656.6,32
19/02/2022,16,13877.2,32
19/02/2022,17,14616.8,30
19/02/2022,18,15408.3,30
19/02/2022,19,15819.1,28
19/02/2022,20,15092.7,26
19/02/2022,21,14610.8,25
19/02/2022,22,14023.2,24
19/02/2022,23,13195.3,23
19/02/2022,24,12335.3,21
20/02/2022,1,12424.0,20
20/02/2022,2,12210.3,18
20/02/2022,3,12130.3,18
20/02/2022,4,12183.9,17
20/02/2022,5,12321.0,15
20/02/2022,6,12798.4,15
20/02/2022,7,13418.8,14
20/02/2022,8,13886.2,14
20/02/2022,9,14022.4,16
20/02/2022,10,13772.6,18
20/02/2022,11,13577.5,21
20/02/2022,12,13082.9,23
20/02/2022,13,12934.9,24
20/02/2022,14,12784.6,27
20/02/2022,15,12739.8,29
20/02/2022,16,13259.9,31
20/02/2022,17,14676.0,31
20/02/2022,18,15612.0,31
20/02/2022,19,15954.0,29
20/02/2022,20,15234.5,29
20/02/2022,21,14574.3,29
20/02/2022,22,13642.8,29
20/02/2022,23,12709.2,29
20/02/2022,24,11882.8,30
21/02/2022,1,11943.4,31
21/02/2022,2,11821.4,31
21/02/2022,3,11670.5,31
21/02/2022,4,11654.7,31
21/02/2022,5,11599.8,31
21/02/2022,6,12023.9,31
21/02/2022,7,12788.5,31
21/02/2022,8,13466.8,31
21/02/2022,9,13561.6,33
21/02/2022,10,13432.3,37
21/02/2022,11,12932.0,40
21/02/2022,12,12761.2,44
21/02/2022,13,12529.2,47
21/02/2022,14,12443.5,50
21/02/2022,15,12472.6,51
21/02/2022,16,12988.8,52
21/02/2022,17,13877.3,50
21/02/2022,18,15213.2,47
21/02/2022,19,15458.7,43
21/02/2022,20,14969.5,41
21/02/2022,21,14456.8,40
21/02/2022,22,13420.1,37
21/02/2022,23,12457.3,36
21/02/2022,24,11547.1,35
22/02/2022,1,11697.9,34
22/02/2022,2,11690.3,31
22/02/2022,3,11769.3,31
22/02/2022,4,11947.7,30
22/02/2022,5,11789.3,31
22/02/2022,6,12308.4,30
22/02/2022,7,13862.0,31
22/02/2022,8,14777.8,32
22/02/2022,9,14304.1,34
22/02/2022,10,13989.7,36
22/02/2022,11,14080.7,37
22/02/2022,12,13938.5,40
22/02/2022,13,14202.4,40
22/02/2022,14,14297.1,42
22/02/2022,15,14293.9,41
22/02/2022,16,14616.3,42
22/02/2022,17,15071.7,41
22/02/2022,18,15534.0,41
22/02/2022,19,15768.1,40
22/02/2022,20,14714.3,46
22/02/2022,21,13868.3,50
22/02/2022,22,12880.9,51
22/02/2022,23,12013.8,52
22/02/2022,24,10914.4,53
23/02/2022,1,10468.4,54
23/02/2022,2,9873.4,54
23/02/2022,3,9749.9,54
23/02/2022,4,9735.7,54
23/02/2022,5,9898.8,54
23/02/2022,6,10608.4,54
23/02/2022,7,11967.6,53
23/02/2022,8,12913.2,52
23/02/2022,9,12892.2,54
23/02/2022,10,12575.9,56
23/02/2022,11,12533.3,58
23/02/2022,12,12308.4,60
23/02/2022,13,11943.9,63
23/02/2022,14,11775.5,63
23/02/2022,15,11910.0,64
23/02/2022,16,12270.8,63
23/02/2022,17,12938.9,57
23/02/2022,18,14317.9,50
23/02/2022,19,14641.8,43
23/02/2022,20,14100.1,39
23/02/2022,21,13702.4,36
23/02/2022,22,12977.1,33
23/02/2022,23,11906.4,31
23/02/2022,24,11104.2,30
24/02/2022,1,11257.9,28
24/02/2022,2,11008.8,27
24/02/2022,3,10869.0,26
24/02/2022,4,11050.0,25
24/02/2022,5,11535.7,24
24/02/2022,6,12652.9,23
24/02/2022,7,14115.2,22
24/02/2022,8,15021.4,22
24/02/2022,9,14825.0,22
24/02/2022,10,14031.4,22
24/02/2022,11,13906.7,24
24/02/2022,12,13546.1,25
24/02/2022,13,13264.8,26
24/02/2022,14,13198.9,28
24/02/2022,15,13233.6,27
24/02/2022,16,13698.8,28
24/02/2022,17,14888.6,28
24/02/2022,18,15973.9,28
24/02/2022,19,16616.0,27
24/02/2022,20,15977.5,27
24/02/2022,21,15678.8,27
24/02/2022,22,14680.3,27
24/02/2022,23,13503.3,26
24/02/2022,24,12504.8,27
25/02/2022,1,12034.4,27
25/02/2022,2,12013.9,27
25/02/2022,3,11988.2,27
25/02/2022,4,11679.7,26
25/02/2022,5,12130.4,24
25/02/2022,6,12878.5,24
25/02/2022,7,14182.1,24
25/02/2022,8,15120.4,23
25/02/2022,9,16211.6,23
25/02/2022,10,16557.1,23
25/02/2022,11,16458.9,24
25/02/2022,12,16473.0,25
25/02/2022,13,16434.2,26
25/02/2022,14,16268.1,27
25/02/2022,15,15905.5,27
25/02/2022,16,16123.4,26
25/02/2022,17,16311.7,24
25/02/2022,18,17098.0,23
25/02/2022,19,16814.7,22
25/02/2022,20,16139.9,22
25/02/2022,21,15565.1,22
25/02/2022,22,14725.8,21
25/02/2022,23,13632.8,20
25/02/2022,24,12838.2,18
26/02/2022,1,12899.2,18
26/02/2022,2,12720.4,17
26/02/2022,3,12652.1,17
26/02/2022,4,12659.7,16
26/02/2022,5,12874.4,14
26/02/2022,6,13262.8,12
26/02/2022,7,14032.0,12
26/02/2022,8,14578.5,11
26/02/2022,9,14797.4,14
26/02/2022,10,14493.2,17
26/02/2022,11,14094.4,20
26/02/2022,12,13803.0,22
26/02/2022,13,13486.5,25
26/02/2022,14,13337.6,28
26/02/2022,15,13356.2,29
26/02/2022,16,13712.0,30
26/02/2022,17,14426.4,30
26/02/2022,18,15442.0,30
26/02/2022,19,16118.2,28
26/02/2022,20,15430.2,27
26/02/2022,21,15159.7,27
26/02/2022,22,14508.0,26
26/02/2022,23,13954.6,25
26/02/2022,24,12849.8,24
27/02/2022,1,12398.9,22
27/02/2022,2,12381.9,22
27/02/2022,3,12344.9,20
27/02/2022,4,12290.3,20
27/02/2022,5,12348.6,20
27/02/2022,6,12391.2,20
27/02/2022,7,12995.8,21
27/02/2022,8,13470.6,20
27/02/2022,9,13725.6,23
27/02/2022,10,13398.0,28
27/02/2022,11,13009.0,30
27/02/2022,12,12753.5,33
27/02/2022,13,12740.7,35
27/02/2022,14,12854.3,37
27/02/2022,15,12711.4,39
27/02/2022,16,13197.8,40
27/02/2022,17,13992.1,40
27/02/2022,18,14941.3,38
27/02/2022,19,15653.2,37
27/02/2022,20,14949.6,35
27/02/2022,21,14393.1,33
27/02/2022,22,13576.6,31
27/02/2022,23,12758.5,29
27/02/2022,24,12396.2,26
28/02/2022,1,12181.7,25
28/02/2022,2,12086.3,23
28/02/2022,3,12050.5,22
28/02/2022,4,12198.7,22
28/02/2022,5,12586.5,21
28/02/2022,6,13462.9,19
28/02/2022,7,15379.9,18
28/02/2022,8,16216.0,17
28/02/2022,9,16020.5,17
28/02/2022,10,15446.5,18
28/02/2022,11,14885.2,20
28/02/2022,12,14445.3,22
28/02/2022,13,13817.1,23
28/02/2022,14,13843.2,25
28/02/2022,15,13800.6,26
28/02/2022,16,14490.4,28
28/02/2022,17,15682.4,27
28/02/2022,18,17423.5,26
28/02/2022,19,17653.7,24
28/02/2022,20,17288.1,23
28/02/2022,21,16927.9,21
28/02/2022,22,15971.9,20
28/02/2022,23,14655.9,19
28/02/2022,24,13436.7,18
01/03/2022,1,12900.7,18
01/03/2022,2,12826.9,16
01/03/2022,3,12709.4,16
01/03/2022,4,13083.7,17
01/03/2022,5,13164.3,14
01/03/2022,6,14289.5,16
01/03/2022,7,16027.7,16
01/03/2022,8,16232.8,16
01/03/2022,9,15721.1,21
01/03/2022,10,15103.4,23
01/03/2022,11,15143.1,27
01/03/2022,12,15171.3,29
01/03/2022,13,15176.5,32
01/03/2022,14,15194.3,34
01/03/2022,15,15185.4,35
01/03/2022,16,15368.8,36
01/03/2022,17,15848.1,37
01/03/2022,18,16462.0,37
01/03/2022,19,16680.8,36
01/03/2022,20,15650.7,37
01/03/2022,21,14818.1,37
01/03/2022,22,13776.3,37
01/03/2022,23,12651.1,37
01/03/2022,24,11674.8,37
02/03/2022,1,11412.9,37
02/03/2022,2,11261.7,37
02/03/2022,3,11271.1,36
02/03/2022,4,11055.7,36
02/03/2022,5,11199.4,36
02/03/2022,6,11709.8,34
02/03/2022,7,13755.3,34
02/03/2022,8,14314.8,34
02/03/2022,9,14116.7,36
02/03/2022,10,13481.2,36
02/03/2022,11,13382.0,37
02/03/2022,12,13064.5,38
02/03/2022,13,13135.3,39
02/03/2022,14,13109.3,39
02/03/2022,15,13240.4,40
02/03/2022,16,13729.0,40
02/03/2022,17,14372.0,40
02/03/2022,18,14930.2,39
02/03/2022,19,16036.5,37
02/03/2022,20,15210.7,36
02/03/2022,21,14655.3,34
02/03/2022,22,14005.5,31
02/03/2022,23,12795.0,31
02/03/2022,24,11855.7,31
03/03/2022,1,12907.0,31
03/03/2022,2,12551.9,34
03/03/2022,3,12380.5,34
03/03/2022,4,12367.2,34
03/03/2022,5,12548.6,34
03/03/2022,6,13158.5,34
03/03/2022,7,13780.7,33
03/03/2022,8,14432.6,32
03/03/2022,9,14332.6,33
03/03/2022,10,13709.4,33
03/03/2022,11,13017.8,35
03/03/2022,12,12721.8,35
03/03/2022,13,12498.4,35
03/03/2022,14,12577.6,36
03/03/2022,15,12600.2,35
03/03/2022,16,13186.0,34
03/03/2022,17,14088.3,33
03/03/2022,18,15625.2,31
03/03/2022,19,16481.2,28
03/03/2022,20,15617.1,25
03/03/2022,21,15042.4,24
03/03/2022,22,14497.5,23
03/03/2022,23,13204.4,21
03/03/2022,24,12402.0,20
04/03/2022,1,12550.8,19
04/03/2022,2,12366.9,17
04/03/2022,3,12255.4,16
04/03/2022,4,12374.8,15
04/03/2022,5,12635.2,15
04/03/2022,6,13580.4,13
04/03/2022,7,15356.8,13
04/03/2022,8,16065.9,14
04/03/2022,9,15325.8,16
04/03/2022,10,14567.2,20
